restaurant_id,review_rating,review_text,review_id,rating_text,likes,username,user_foodie_level,user_foodie_level_num,comments_count
16517293,4.5,I went to this branch as it was doors away from where I was staying during my weekend in Dublin.  Eddie Rockets have several branches around...,24651834,Loved it!,0,Chi-Chi A,Big Foodie,5,0
16520230,3.5,"Food is just ok, you don't have to wait to be serve.  There's always tables available inside the restaurant so you don't need to go to the c...",33368717,Good Enough,0,Maria_Maria,Foodie,3,0
9100130,4.5,Excellent dining experience. It's a real steakhouse that offers near Irish meat and a very nice selection of wines. Steaks are cooked nearly...,32069229,Loved it!,0,NoGeKa,Connoisseur,13,0
9100130,4.0,I met some friends here for after work drinks recently in The Butcher's Bar upstairs. They have a nice range of beers and the bar man was ve...,23524535,Great!,2,Niamh Smith,Foodie,2,1
9100130,5.0,"My new favourite bar. Loads of drinks selections, great atmosphere and really great staff. Its perfect for after work drinks or a stop in wh...",6164051,Insane!,2,Tony Reilly,Super Foodie,9,0
16520660,2.0,I really loved this place until they either changed their chefs or food but its not the same anymore it has gotten worse and service is aver...,31419201,Blah!,0,David Lowsley,Foodie,3,0
16520660,5.0,We visit Trentuno/Café 31 often as a family of 5 and always love it but we recently celebrated our sons confirmation day.  We booked out th...,26455144,Insane!,2,Fakerbaker,Foodie,2,0
16520660,5.0,"Food was outstanding, gluten free options and chocolate brownie with coconut ice cream just heaven! Very nice waitress and great value look ...",24459619,Insane!,0,Vickey Nolan,Foodie,2,1
16520660,5.0,"My favourite Italian in Dublin! The pizza is incredible and good priced. One of the main reasons we keep returning, apart from the food, is ...",23534190,Insane!,2,Rory McCarthy,Super Foodie,8,0
16520660,4.5,"A wonderful Italian restaurant. The food is extremely fresh, the bread, pasta and pizza are all delicious! The selection of wine is great an...",23504024,Loved it!,0,Caitriona Brennan,Super Foodie,10,0
9100560,5.0,Boojam has multiple locations in Dublin and one in Galway. I think the one in the Galway is the oldest one. My friend introduced me to this ...,41692998,Insane!,0,Albin Xavier,Super Foodie,9,0
9100560,2.0,"It might be the best in Dublin or even in Ireland for some, but surely it was the worst burrito i’ve ever had in my entire life. Nothing s...",40259458,Blah!,0,S. Berkel,Foodie,2,0
9100560,4.0,"Location: It has outlets at multiple locations, Abbey Street upper(near luas stop), IFSC (opposite to NCI), north city (opposite to Jervis s...",39693215,Great!,0,Akash,Super Foodie,8,0
9100560,5.0,One of the first and best Mexican food places i have been to since reaching Dublin. They are very friendly in their service and their food i...,34710978,Insane!,0,Michaelson Samuel,Big Foodie,5,0
9100560,4.5,"The best lunch in town. The best Mexican in town. Boojum is one of my most favorite places to dine in Dublin. The portions are huge, and the...",33576679,Loved it!,1,Rohit Singh,Big Foodie,7,0
9101721,5.0,"Was genuinely surprised by how phenomenally delicious my Camile takeaway was! For an amuse-bouche, the Wasabi Peas are absolutely gorgeous, ...",26053627,Insane!,2,Damian McEvoy,Super Foodie,9,0
9101721,4.5,I adore Camile and having one in the city centre is great. The price and quality of the food is fantastic and it's definitely the best Thai ...,25405589,Loved it!,1,Caitriona Brennan,Super Foodie,10,0
9101721,4.0,Went here for a take away Two Fifty Square coffee because the real place is out in Rathmines. Got an americano which is called a 'tall black...,25343064,Great!,0,Julian Faull,Foodie,2,0
9101721,4.0,"Great lunch deal!! €7 for students, and right beside Trinity College campus - so ideal! Love how the food is so fresh and tasty, and not b...",25222889,Great!,0,Catriona Burnby-Allan,Big Foodie,4,0
9101721,4.0,"My first time here and without doubt I'll be back. Great food, prices, vibe and surrounds. Whether you want to sit in or take out in a hurry...",25174136,Great!,1,Rory,Super Foodie,8,0
9100976,4.0,"Muito boa comida e ótimo atendimento. Rápido e delicioso! Por 4,5€ uma fatia de pizza que quase nem se consegue comer toda. A qualidade ...",33406346,Great!,0,João Ferreira Da Costa,Foodie,2,0
9100976,5.0,"Restaurante muito bom e barato. Pizza incrível de sabor e textura. Muito simpático e acolhedor! Uma fatia de pizza por 4,5€ que serve pa...",33406322,Insane!,0,Carolina Marques,Foodie,2,0
9100976,1.0,"Questionable at best. Also stole change. At any rate, walk around the corner and find something better, unless you’re too lazy like us. No...",32161621,Avoid!,0,Adam M,Foodie,2,0
9100976,3.5,"Huge slices of pizza are served up in this place until the late hours of the evening, so it's great for when you're out in town. The locatio...",30382369,Good Enough,1,Bernardo Crastes,Connoisseur,13,0
9100976,5.0,"The best pizza Dublin has to offer. The best place for a quick snack, a drunken treat or for a pizza to share with a friend! Can't fault it ...",28160998,Insane!,0,Ryan McConnell,Big Foodie,6,0
16519018,4.0,"Lovely shop, a landmark at the start of Grafton street. I like their chocolate and always get some when I visit Dublin. I also like their ho...",30407505,Great!,0,Rima,Super Foodie,8,0
16519018,4.0,Must visit for all the chocolate lovers out there.. special mention for the varieties of hot chocolates on offer..sinfully good😋😋 Love...,29022281,Great!,1,Priya M,Super Foodie,11,0
16519018,4.0,Butler's have had me hooked ever since I had my first chocolate gateau and mint tea! I have since tried a number of different cakes and past...,25655190,Great!,0,Ann Jacob-Chandler,Super Foodie,9,0
16519018,5.0,Staff are always so busy but yet so accommodating. I have recently started ordering soya milk in my cappuccino and I can honestly say no oth...,25372480,Insane!,0,Edwina,Big Foodie,5,0
16519018,4.0,I love Butlers coffee. It is very good coffee and the fact that each cup comes with one of their delicious coffees is the best part. The cof...,25159681,Great!,0,Rex King,Super Foodie,11,0
16520725,1.0,"My friends told me how great the food was in Shagun, so, I ordered Chicken Satay, Lamb masala, and a can of Diet Coke (I know, ordering a di...",29023489,Avoid!,0,Warren Deane,Foodie,2,0
16522431,5.0,"Nicest staff ! The almond cappuccinos are great here. They don't overprice or charge extra for almond/soy milks, gluten and dairy free food ...",26616167,Insane!,0,Karolina Pawlak,Big Foodie,7,0
16522431,4.5,The smell when you walk by this bakery is incredible! Definitely the best coffee in the area. They're so careful about being totally gluten ...,26193917,Loved it!,0,Ali Cunningham,Super Foodie,8,0
16522431,5.0,Antoinette's Bakery is such a find for anyone looking to find delicious cakes and bakes which are gluten or dairy free. I just wandered in o...,25098025,Insane!,0,Sorcha Cusack,Big Foodie,5,0
16522431,4.0,I don't eat cake often but when I do I come here to get myself a little treat. Their cupcakes would rival any gluten filled one and the butt...,25013292,Great!,0,Mimi Bowes,Big Foodie,7,1
16522431,5.0,"Antoinette’s Bakery opened its doors in November 2013 and bakes, you guessed it, cakes and treats. There are only a handful of places in D...",6339831,Insane!,1,Amanda,Big Foodie,7,1
16518520,4.5,"One of the best Chinese/Asian restaurants in Dublin . Placed in Sutton , close to the train/bus station. Everyone should try this restaurant...",30785002,Loved it!,0,Daniela Martins,Big Foodie,5,0
16518520,1.5,Was here for the Chinese new year and it was such a let down! We had been told the dragon was due at 7 so booked a table for 6.30 we arrived...,26257699,Very Bad,1,Gill Phelan,Foodie,3,0
16518520,4.0,"Incredibly helpful and nice staff. Really good Chinese food at a very reasonable price to eat in, I find the food seems fresher or less heav...",6824056,Great!,0,Lora-jo Minogue,Big Foodie,5,0
9100649,5.0,CoNsidering Steven comes here nearly everyday for lunch we still Have no review or pictures lol ... We went last night with about a dozen ot...,26933356,Insane!,0,Laura And Steven,Super Foodie,9,0
9100649,3.5,"I have eaten in the Eden many times and overall, I would say it is satisfactory but I have had one or two experiences that has lost points f...",25150530,Good Enough,0,Ian Lacey,Big Foodie,5,0
16522124,5.0,The best scones you can ever try in Dublin. The ambience is very cozy and although the music is very loud but still you'll enjoy early break...,29085147,Insane!,2,Mona,Big Foodie,6,0
16522124,4.0,"Great coffee and tea. The staff are very friendly and helpful. They have a good selection of sandwiches, salads, soup and quiches. I general...",26203851,Great!,0,Karl,Foodie,2,0
16522124,4.0,This is a great coffee place serving lovely freshly brewed coffee and good fresh pastries.  I had a chocolate twist with my americano. I do ...,25047479,Great!,0,Sarah Smyth,Super Foodie,11,0
16522124,3.5,"There's nothing like a hot chocolate, fresh cream and marshmallows to warm you up on a rainy day. This is my hot chocolate spot mon - fri wi...",24792975,Good Enough,0,Stephanie Buckley,Super Foodie,8,0
16522124,4.5,It's nice to find there's still life beside the coffee chains. This place has all the things you need for a perfect break during the day: su...,24775910,Loved it!,0,Jesse Collado,Big Foodie,4,0
9100219,5.0,"Super, super amazing!!  Generous servings and delicious food!  We asked for Singapore noodles, Thai sweet & sour, Yellow Curry and Childs me...",33521931,Insane!,0,Joana,Big Foodie,5,0
9100219,4.0,Nice layout to the place. There was a good choice of options on the menu and the food was very nice. The price was very reasonable for what ...,31462035,Great!,0,Darren Hall,Foodie,2,0
9100219,3.0,This was a 5 star plaec when it first opened but I went back recently and was appalled at the level of the food. Just tasted like any other ...,29631496,Average,0,Davin O'Rourke,Big Foodie,5,0
9100219,5.0,"I love this place! Cheap, rapid service and great food with an extensive menu. I got this weeks special which was a chilli chicken curry wit...",28395559,Insane!,0,Sari Coakley,Big Foodie,6,0
9100219,5.0,One of the best places to satiate your Thai food craving.. the food is simply amazing..love their Singaporean fried rice..the ambience is qu...,28300035,Insane!,0,Priya M,Super Foodie,11,0
9101058,1.0,Simple not good!! The lady was Nice but the food and the general Service was really bad!!!!!  The kitchen didnt work And Manáger always trt...,42088691,Avoid!,0,Frederico Amaral,Foodie,3,0
9101058,1.0,"Bad food. The Service is even worse, at 10pm no one would serve us a coffee, allegedly because the coffee machine was being cleaned. Definit...",42088689,Avoid!,1,Bernardo Aragão Soares,Foodie,2,0
9101058,1.0,"Unseasoned food, poor service, waited 1 hour and 45 minutes for food, no coffee available. Fine for a pub, definitely not recommend for food",42088684,Avoid!,1,Tomás Vasconcelos,Foodie,2,0
9101058,4.0,Infelizmente o espaço para o qual tinha a maior expectativa e esta longe de ter sido o melhor. A cozinha estava em obras e o menu estava ba...,41221840,Great!,0,Francisco Baptista Simões,Super Foodie,9,0
9101058,5.0,Amazing oldest pub in Dublin! I loved the decor and the food was so tasty! Definitely the pub to go for an amazing lunch as we did! The serv...,40981230,Insane!,1,Lora,Super Foodie,9,0
9101408,3.5,Such a cute little restaurant with beautiful decor. While the food is very tastes and is very reasonably priced its let down by the cheap me...,25338733,Good Enough,0,Ronanpauloconnor,Big Foodie,4,0
9101408,3.5,"Lovely soup. Nice brown bread. Cheap and cheerful! I didn't eat in, but it's quite cute and there is a quaint outdoor area. I was eyeing up ...",24329649,Good Enough,0,Roisin Rooney,Super Foodie,10,0
9101408,3.0,Yesterday I passed fig and barrow and decided to try it out for Pancake Tuesday. They're just open so may be best to give them a few weeks t...,6927484,Average,0,Lucy Quinn,Super Foodie,10,0
16520772,4.0,before same days I went there with my family......... we were very Hungary then we decided that we will go to the restaurant... then we were...,34450783,Great!,0,Chirag Saini,Super Foodie,8,0
16520772,5.0,"What a perfect night. Service, food and company was a blast.  The ribeye and the striploin was tender and cooked to the perfect point. Chees...",31112116,Insane!,0,Pedro Almeida,Big Foodie,4,0
16520772,4.5,Where do i start!! The food is top of the range .. lovely little combinations that will blow your mind  Started off with the mussels with ba...,29870177,Loved it!,0,Liam McCabe,Foodie,3,0
